order_id,product,category,region,sales_amount,quantity,order_date
22888,Phone,Furniture,North,1401,4,2023-04-11
22889,Chair,Furniture,South,914,1,2023-03-26
22890,Laptop,Electronics,East,1314,4,2023-04-24
22891,Chair,Electronics,South,933,4,2023-05-09
22892,Chair,Electronics,North,991,5,2023-08-03
22893,Chair,Furniture,South,1066,1,2023-12-12
22894,Phone,Electronics,South,1772,5,2023-07-27
22895,Desk,Electronics,South,530,2,2023-10-05
22896,Tablet,Furniture,North,1608,5,2023-05-27
22897,Phone,Electronics,West,1690,2,2023-05-17
22898,Tablet,Furniture,West,1787,5,2023-08-07
22899,Laptop,Furniture,South,877,4,2023-06-03
22900,Chair,Furniture,East,1266,2,2023-05-02
22901,Phone,Furniture,East,732,5,2023-04-14
22902,Tablet,Electronics,North,892,4,2023-02-09
22903,Phone,Electronics,South,1523,5,2023-05-26
22904,Desk,Electronics,North,969,4,2023-06-21
22905,Phone,Electronics,West,1383,5,2023-03-16
22906,Phone,Electronics,West,1332,5,2023-09-16
22907,Phone,Furniture,West,1016,3,2023-10-19
22908,Laptop,Electronics,West,1161,4,2023-04-03
22909,Chair,Furniture,North,1213,1,2023-05-04
22910,Phone,Electronics,South,963,5,2023-03-04
22911,Laptop,Furniture,East,1495,3,2023-05-27
22912,Phone,Furniture,South,426,4,2023-02-24
22913,Chair,Furniture,West,300,2,2023-01-29
22914,Phone,Electronics,East,140,4,2023-07-21
22915,Tablet,Electronics,South,474,1,2023-02-15
22916,Desk,Furniture,West,490,3,2023-01-13
22917,Desk,Furniture,West,1591,2,2023-09-04
22918,Chair,Electronics,South,1675,1,2023-12-25
22919,Laptop,Electronics,South,1022,4,2023-09-01
22920,Laptop,Electronics,West,1850,4,2023-12-13
22921,Laptop,Electronics,South,759,4,2023-04-10
22922,Tablet,Electronics,South,116,5,2023-06-07
22923,Phone,Furniture,North,904,1,2023-02-13
22924,Laptop,Furniture,South,123,1,2023-05-15
22925,Chair,Electronics,West,1984,4,2023-10-26
22926,Desk,Electronics,South,1307,1,2023-03-11
22927,Chair,Electronics,North,1308,5,2023-10-13
22928,Tablet,Electronics,West,289,2,2023-06-12
22929,Laptop,Electronics,East,1341,3,2023-03-26
22930,Laptop,Electronics,West,545,4,2023-05-01
22931,Tablet,Electronics,West,456,2,2023-07-06
22932,Laptop,Furniture,South,1856,1,2023-08-03
22933,Tablet,Electronics,North,205,5,2023-07-15
22934,Chair,Furniture,West,481,4,2023-01-16
22935,Chair,Electronics,East,399,3,2023-08-06
22936,Laptop,Electronics,West,1845,2,2023-02-21
22937,Laptop,Furniture,South,1052,1,2023-11-11
22938,Desk,Electronics,East,1052,4,2023-10-03
22939,Desk,Electronics,West,1902,2,2023-05-19
22940,Laptop,Furniture,South,1332,1,2023-09-11
22941,Desk,Furniture,South,303,2,2023-09-13
22942,Tablet,Furniture,East,1836,5,2023-11-12
22943,Desk,Electronics,West,713,1,2023-01-04
22944,Tablet,Furniture,North,1549,2,2023-01-29
22945,Tablet,Furniture,East,1771,4,2023-03-05
22946,Phone,Electronics,East,142,2,2023-09-18
22947,Laptop,Furniture,North,302,3,2023-03-08
22948,Phone,Furniture,South,864,5,2023-07-21
22949,Desk,Electronics,South,860,4,2023-01-04
22950,Tablet,Furniture,North,1689,3,2023-03-23
22951,Desk,Furniture,West,1799,3,2023-11-08
22952,Laptop,Electronics,West,1137,4,2023-04-14
22953,Desk,Furniture,North,531,1,2023-12-30
22954,Phone,Furniture,West,316,2,2023-02-28
22955,Chair,Electronics,West,1386,1,2023-08-16
22956,Tablet,Furniture,East,122,5,2023-08-14
22957,Laptop,Furniture,North,865,1,2023-05-04
22958,Tablet,Electronics,South,371,3,2023-12-17
22959,Desk,Furniture,West,942,5,2023-12-05
22960,Tablet,Furniture,West,1834,3,2023-01-17
22961,Tablet,Furniture,West,1969,4,2023-04-15
22962,Phone,Furniture,North,1068,4,2023-03-05
22963,Tablet,Electronics,South,1852,2,2023-10-10
22964,Laptop,Electronics,North,344,3,2023-06-06
22965,Tablet,Electronics,West,1563,1,2023-08-25
22966,Laptop,Furniture,South,201,3,2023-01-20
22967,Tablet,Furniture,North,1930,5,2023-03-15
22968,Desk,Furniture,East,1362,1,2023-09-02
22969,Laptop,Furniture,North,822,1,2023-08-12
22970,Phone,Furniture,West,1244,4,2023-04-11
22971,Laptop,Electronics,West,1039,3,2023-05-29
22972,Tablet,Furniture,North,984,1,2023-11-14
22973,Desk,Furniture,East,1231,3,2023-01-14
22974,Desk,Furniture,East,1905,5,2023-08-22
22975,Phone,Electronics,West,1944,1,2023-05-30
22976,Phone,Furniture,South,1473,4,2023-03-11
22977,Laptop,Furniture,South,1830,3,2023-05-25
22978,Desk,Furniture,North,371,1,2023-10-01
22979,Laptop,Furniture,South,205,2,2023-06-22
22980,Phone,Electronics,West,339,4,2023-09-15
22981,Chair,Furniture,South,1669,5,2023-03-16
22982,Tablet,Electronics,East,442,5,2023-04-27
22983,Desk,Electronics,North,1028,2,2023-12-14
22984,Tablet,Furniture,North,1821,5,2023-01-21
22985,Tablet,Furniture,South,1914,3,2023-11-29
22986,Chair,Furniture,North,1121,4,2023-11-17
22987,Chair,Electronics,North,1525,2,2023-10-05
22988,Desk,Electronics,South,1284,1,2023-10-28
22989,Tablet,Electronics,North,424,3,2023-05-21
22990,Laptop,Electronics,South,773,4,2023-08-21
22991,Chair,Furniture,West,607,1,2023-10-23
22992,Chair,Electronics,East,1524,4,2023-09-05
22993,Chair,Furniture,South,664,3,2023-12-09
22994,Laptop,Electronics,West,314,2,2023-01-02
22995,Tablet,Furniture,North,103,5,2023-04-07
22996,Desk,Furniture,South,1996,4,2023-01-24
22997,Desk,Electronics,West,1845,1,2023-11-06
22998,Laptop,Furniture,East,1646,2,2023-01-28
22999,Laptop,Electronics,North,1590,3,2023-10-26
23000,Desk,Electronics,East,1098,3,2023-10-30
23001,Desk,Electronics,South,438,4,2023-01-30
23002,Chair,Electronics,East,292,4,2023-11-18
23003,Laptop,Electronics,North,1637,4,2023-09-08
23004,Tablet,Electronics,East,1508,1,2023-03-19
23005,Chair,Electronics,East,1823,4,2023-04-04
23006,Laptop,Electronics,North,1528,3,2023-09-14
23007,Phone,Electronics,West,581,2,2023-05-27
23008,Laptop,Furniture,South,703,3,2023-10-28
23009,Chair,Electronics,East,1472,3,2023-08-22
23010,Laptop,Electronics,South,1539,4,2023-11-05
23011,Desk,Electronics,South,1369,3,2023-02-03
23012,Desk,Furniture,North,546,5,2023-06-26
23013,Chair,Furniture,West,288,4,2023-05-24
23014,Phone,Furniture,South,531,5,2023-03-21
23015,Laptop,Electronics,East,1723,2,2023-06-11
23016,Chair,Furniture,South,141,4,2023-06-21
23017,Tablet,Electronics,East,610,5,2023-04-15
23018,Laptop,Furniture,East,1928,3,2023-10-24
23019,Phone,Furniture,East,936,3,2023-10-21
23020,Phone,Electronics,South,935,3,2023-03-02
23021,Tablet,Electronics,South,151,1,2023-06-16
23022,Desk,Electronics,South,216,3,2023-03-15
23023,Phone,Furniture,West,1307,4,2023-03-26
23024,Tablet,Electronics,East,1928,2,2023-07-23
23025,Desk,Electronics,North,843,1,2023-03-26
23026,Tablet,Furniture,West,1167,2,2023-11-11
23027,Phone,Electronics,West,271,2,2023-01-25
23028,Tablet,Electronics,West,714,2,2023-03-30
23029,Tablet,Furniture,South,1048,1,2023-07-09
23030,Chair,Furniture,South,1053,1,2023-05-31
23031,Desk,Furniture,South,1830,5,2023-06-21
23032,Phone,Furniture,East,1156,4,2023-12-14
23033,Phone,Furniture,East,206,1,2023-06-19
23034,Laptop,Electronics,South,705,5,2023-10-05
23035,Laptop,Furniture,South,1086,3,2023-05-31
23036,Phone,Furniture,West,725,2,2023-10-06
23037,Chair,Electronics,East,1853,3,2023-07-16
23038,Tablet,Electronics,North,627,2,2023-07-04
23039,Tablet,Furniture,South,1090,3,2023-01-20
23040,Phone,Furniture,West,1004,5,2023-02-15
23041,Chair,Electronics,North,1702,5,2023-12-22
23042,Tablet,Furniture,East,619,5,2023-04-25
23043,Chair,Electronics,West,257,3,2023-03-30
23044,Laptop,Furniture,North,1007,1,2023-06-16
23045,Desk,Furniture,North,696,1,2023-12-20
23046,Laptop,Furniture,North,1320,1,2023-02-28
23047,Phone,Electronics,South,1239,4,2023-09-24
23048,Laptop,Furniture,West,390,1,2023-10-15
23049,Laptop,Furniture,West,1478,4,2023-04-14
23050,Phone,Electronics,South,1873,4,2023-11-25
23051,Phone,Furniture,South,775,2,2023-06-08
23052,Chair,Furniture,South,1180,5,2023-12-17
23053,Tablet,Electronics,North,1994,3,2023-12-18
23054,Desk,Furniture,South,1785,5,2023-02-02
23055,Chair,Electronics,East,1438,3,2023-07-23
23056,Laptop,Furniture,East,1263,3,2023-10-18
23057,Desk,Furniture,South,763,2,2023-03-08
23058,Phone,Furniture,South,1844,5,2023-01-15
23059,Chair,Furniture,West,160,1,2023-01-03
23060,Chair,Electronics,West,227,3,2023-07-14
23061,Desk,Electronics,West,1484,3,2023-03-02
23062,Tablet,Furniture,East,1312,1,2023-05-30
23063,Chair,Electronics,West,1775,2,2023-12-18
23064,Desk,Furniture,North,643,2,2023-09-27
23065,Tablet,Furniture,East,278,3,2023-05-20
23066,Tablet,Electronics,North,1819,2,2023-10-06
23067,Tablet,Electronics,South,1036,3,2023-05-01
23068,Phone,Electronics,South,823,2,2023-04-11
23069,Laptop,Electronics,West,477,1,2023-11-23
23070,Desk,Electronics,West,475,1,2023-04-27
23071,Desk,Furniture,West,1975,4,2023-07-20
23072,Tablet,Electronics,South,1437,3,2023-09-04
23073,Phone,Furniture,East,269,2,2023-08-27
23074,Phone,Electronics,West,181,4,2023-02-21
23075,Chair,Furniture,East,377,4,2023-08-20
23076,Chair,Electronics,East,156,4,2023-08-12
23077,Laptop,Furniture,South,100,5,2023-07-10
23078,Tablet,Furniture,West,172,2,2023-03-16
23079,Chair,Electronics,West,1469,2,2023-08-28
23080,Tablet,Furniture,North,992,1,2023-07-31
23081,Phone,Electronics,North,1283,1,2023-08-06
23082,Chair,Furniture,East,1332,2,2023-11-19
23083,Desk,Electronics,West,463,5,2023-09-14
23084,Phone,Furniture,North,1521,3,2023-11-03
23085,Phone,Furniture,East,1336,1,2023-02-01
23086,Laptop,Electronics,North,267,1,2023-07-21
23087,Phone,Furniture,West,838,5,2023-03-27
23088,Laptop,Furniture,East,199,4,2023-12-30
23089,Chair,Electronics,West,789,3,2023-11-23
23090,Chair,Furniture,South,1656,2,2023-06-19
23091,Desk,Electronics,East,1183,1,2023-12-31
23092,Desk,Furniture,North,1909,1,2023-07-29
23093,Laptop,Electronics,West,455,4,2023-08-13
23094,Tablet,Furniture,West,1030,2,2023-01-29
23095,Laptop,Furniture,North,1302,3,2023-04-16
23096,Laptop,Electronics,East,1663,1,2023-03-16
23097,Phone,Electronics,East,1468,4,2023-02-02
23098,Phone,Furniture,East,1559,3,2023-07-02
23099,Chair,Furniture,West,858,1,2023-09-26
23100,Desk,Furniture,West,1566,1,2023-04-23
23101,Chair,Electronics,East,1235,2,2023-11-06
23102,Chair,Electronics,South,1370,3,2023-07-19
23103,Chair,Furniture,North,626,2,2023-04-13
23104,Laptop,Electronics,South,2000,1,2023-12-19
23105,Phone,Electronics,West,799,4,2023-06-15
23106,Chair,Electronics,East,1495,2,2023-04-21
23107,Laptop,Electronics,South,309,1,2023-02-28
23108,Laptop,Furniture,South,1462,5,2023-05-09
23109,Desk,Furniture,South,1096,4,2023-01-12
23110,Phone,Furniture,South,1759,5,2023-06-24
23111,Laptop,Electronics,West,1626,5,2023-04-07
23112,Chair,Electronics,South,100,2,2023-12-29
23113,Laptop,Furniture,South,1823,2,2023-11-03
23114,Desk,Electronics,South,240,2,2023-02-18
23115,Desk,Furniture,West,1639,3,2023-11-22
23116,Desk,Furniture,North,913,4,2023-04-30
23117,Tablet,Electronics,West,1772,2,2023-04-27
23118,Chair,Electronics,South,796,1,2023-01-07
23119,Tablet,Furniture,North,1876,4,2023-01-23
23120,Laptop,Furniture,North,383,1,2023-04-05
23121,Phone,Furniture,North,1059,2,2023-02-05
23122,Tablet,Furniture,North,149,1,2023-02-14
23123,Desk,Electronics,South,652,1,2023-05-05
23124,Phone,Furniture,West,219,1,2023-10-25
23125,Laptop,Furniture,South,549,1,2023-04-15
23126,Chair,Furniture,South,1002,2,2023-08-30
23127,Tablet,Furniture,East,1069,2,2023-10-05
23128,Chair,Furniture,West,1156,3,2023-12-08
23129,Chair,Electronics,South,572,5,2023-09-26
23130,Laptop,Electronics,East,1991,5,2023-02-22
23131,Tablet,Electronics,West,296,2,2023-11-25
23132,Desk,Furniture,North,173,4,2023-08-29
23133,Laptop,Furniture,North,1947,4,2023-04-14
23134,Phone,Electronics,East,807,1,2023-10-23
23135,Laptop,Electronics,East,1257,1,2023-09-23
23136,Tablet,Electronics,East,1892,3,2023-09-19
23137,Chair,Furniture,West,1495,4,2023-04-02
23138,Chair,Furniture,West,877,4,2023-11-03
23139,Laptop,Furniture,East,1519,1,2023-10-21
23140,Tablet,Electronics,North,882,3,2023-02-21
23141,Chair,Furniture,East,1528,1,2023-05-14
23142,Tablet,Electronics,East,740,3,2023-03-08
23143,Laptop,Electronics,East,1816,2,2023-02-22
23144,Tablet,Electronics,East,461,4,2023-04-07
23145,Phone,Electronics,West,1385,3,2023-03-12
23146,Desk,Furniture,North,1117,5,2023-09-17
23147,Phone,Furniture,East,447,4,2023-06-23
23148,Desk,Furniture,South,1050,5,2023-02-22
23149,Laptop,Furniture,East,1352,5,2023-10-01
23150,Desk,Furniture,East,1697,3,2023-01-19
23151,Tablet,Electronics,East,769,5,2023-09-11
23152,Chair,Electronics,East,299,3,2023-04-12
23153,Chair,Furniture,South,1286,1,2023-07-17
23154,Desk,Furniture,South,235,5,2023-09-16
23155,Chair,Furniture,West,1098,2,2023-02-19
23156,Desk,Electronics,East,124,3,2023-03-06
23157,Phone,Furniture,South,820,3,2023-01-08
23158,Phone,Furniture,East,631,4,2023-09-11
23159,Tablet,Furniture,West,679,1,2023-03-23
23160,Tablet,Furniture,South,484,3,2023-12-10
23161,Laptop,Electronics,North,1469,4,2023-10-25
23162,Desk,Furniture,East,684,2,2023-06-10
23163,Chair,Electronics,East,1124,5,2023-09-21
23164,Laptop,Electronics,East,432,3,2023-04-21
23165,Chair,Furniture,North,983,4,2023-04-15
23166,Laptop,Furniture,North,1238,4,2023-03-10
23167,Desk,Electronics,East,1272,3,2023-12-20
23168,Phone,Furniture,West,753,1,2023-07-22
23169,Laptop,Furniture,South,1877,2,2023-02-21
23170,Chair,Electronics,North,238,4,2023-05-24
23171,Tablet,Electronics,South,1200,5,2023-09-23
23172,Chair,Electronics,North,1503,3,2023-06-24
23173,Chair,Furniture,West,308,4,2023-12-30
23174,Chair,Electronics,West,1031,3,2023-02-27
23175,Laptop,Furniture,West,156,1,2023-08-11
23176,Tablet,Electronics,South,1057,2,2023-06-04
23177,Phone,Furniture,South,1920,5,2023-10-30
23178,Chair,Electronics,North,620,3,2023-11-15
23179,Chair,Electronics,West,202,4,2023-03-27
23180,Phone,Electronics,North,770,4,2023-07-12
23181,Tablet,Electronics,West,1798,3,2023-07-14
23182,Phone,Furniture,South,1975,4,2023-06-25
23183,Phone,Electronics,South,585,3,2023-11-25
23184,Desk,Furniture,West,1094,5,2023-05-22
23185,Desk,Furniture,East,1913,2,2023-07-18
23186,Chair,Electronics,North,792,3,2023-12-05
23187,Desk,Electronics,East,1321,1,2023-08-07
23188,Tablet,Electronics,North,1703,2,2023-11-24
23189,Tablet,Furniture,South,1363,2,2023-02-28
23190,Laptop,Furniture,North,708,3,2023-09-05
23191,Phone,Furniture,West,664,1,2023-04-30
23192,Laptop,Electronics,West,1904,2,2023-01-21
23193,Phone,Electronics,North,763,3,2023-02-17
23194,Phone,Electronics,South,861,5,2023-05-25
23195,Chair,Furniture,North,1451,2,2023-07-23
23196,Desk,Electronics,North,431,5,2023-08-24
23197,Phone,Electronics,East,1895,1,2023-12-23
23198,Laptop,Furniture,West,1240,4,2024-01-01
23199,Laptop,Electronics,West,1198,4,2023-10-10
23200,Laptop,Furniture,East,1878,5,2023-02-25
23201,Chair,Electronics,North,1236,1,2023-07-23
23202,Desk,Electronics,South,1606,3,2023-10-19
23203,Phone,Electronics,West,1110,4,2023-11-17
23204,Chair,Furniture,West,964,5,2023-11-26
23205,Laptop,Furniture,East,756,1,2023-03-04
23206,Tablet,Furniture,North,1868,2,2023-07-09
23207,Tablet,Electronics,South,1249,5,2023-03-03
23208,Tablet,Electronics,West,400,1,2023-05-05
23209,Desk,Furniture,East,1521,1,2023-02-06
23210,Chair,Furniture,South,1896,3,2023-07-07
23211,Phone,Electronics,North,1397,2,2023-12-30
23212,Chair,Furniture,North,1085,2,2023-09-10
23213,Chair,Electronics,West,593,3,2023-11-30
23214,Tablet,Furniture,East,662,2,2023-02-24
23215,Desk,Furniture,East,1113,5,2023-12-12
23216,Desk,Electronics,East,122,3,2023-10-02
23217,Laptop,Furniture,West,1591,5,2023-03-16
23218,Tablet,Furniture,South,1245,2,2023-02-22
23219,Phone,Electronics,East,319,5,2023-11-12
23220,Laptop,Electronics,North,139,2,2023-01-11
23221,Phone,Electronics,South,604,1,2023-11-17
23222,Chair,Electronics,South,971,1,2023-07-21
23223,Phone,Furniture,North,1648,3,2023-01-13
23224,Tablet,Electronics,South,1080,3,2023-10-01
23225,Desk,Electronics,West,1810,1,2023-12-05
23226,Phone,Electronics,East,1555,1,2023-05-11
23227,Tablet,Electronics,East,340,1,2023-05-13
23228,Laptop,Furniture,West,912,1,2023-03-29
23229,Phone,Electronics,North,212,2,2023-10-04
23230,Chair,Electronics,East,731,1,2023-02-13
23231,Desk,Electronics,West,1204,4,2023-08-05
23232,Phone,Furniture,West,1207,2,2023-02-07
23233,Chair,Electronics,South,1053,5,2023-10-12
23234,Phone,Furniture,South,1887,4,2023-12-19
23235,Chair,Electronics,East,1363,3,2023-01-28
23236,Laptop,Furniture,South,590,5,2023-04-13
23237,Chair,Furniture,South,1220,2,2023-02-10
23238,Desk,Furniture,North,1014,4,2023-02-05
23239,Desk,Electronics,South,1222,3,2023-12-12
23240,Phone,Furniture,North,1702,1,2023-12-13
23241,Laptop,Furniture,West,322,1,2023-09-09
23242,Chair,Furniture,South,1215,2,2023-03-22
23243,Chair,Electronics,North,1649,5,2023-04-29
23244,Chair,Furniture,South,740,2,2023-05-18
23245,Desk,Furniture,West,584,1,2023-12-27
23246,Tablet,Electronics,North,968,2,2023-06-29
23247,Desk,Furniture,South,982,4,2023-04-12
23248,Tablet,Furniture,East,725,5,2023-04-27
23249,Tablet,Furniture,North,163,4,2023-06-19
23250,Tablet,Furniture,South,1451,5,2023-08-05
23251,Desk,Furniture,East,1353,2,2023-03-01
23252,Chair,Furniture,East,1813,5,2023-08-02
23253,Chair,Furniture,West,824,2,2023-12-31
23254,Desk,Electronics,West,1813,4,2023-04-07
23255,Chair,Electronics,South,1002,2,2023-11-08
23256,Chair,Electronics,North,434,5,2023-01-13
23257,Laptop,Furniture,East,222,2,2023-08-12
23258,Desk,Electronics,East,446,3,2023-02-08
23259,Phone,Furniture,South,1491,5,2023-07-23
23260,Phone,Furniture,West,1271,2,2023-03-05
23261,Tablet,Electronics,East,1764,3,2023-07-01
23262,Laptop,Furniture,East,717,5,2023-07-06
23263,Tablet,Furniture,South,1332,1,2023-11-11
23264,Tablet,Electronics,South,142,1,2023-11-05
23265,Laptop,Electronics,South,1824,5,2023-07-25
23266,Phone,Furniture,North,1234,2,2023-07-29
23267,Laptop,Furniture,East,681,5,2023-09-16
23268,Tablet,Electronics,West,1924,3,2023-11-11
23269,Laptop,Furniture,East,1089,3,2023-01-10
23270,Laptop,Furniture,North,1704,4,2023-02-12
23271,Desk,Furniture,North,152,4,2023-06-04
23272,Laptop,Furniture,East,1220,1,2023-11-19
23273,Desk,Electronics,East,833,4,2023-11-06
23274,Laptop,Furniture,West,1976,3,2023-04-10
23275,Tablet,Electronics,West,1978,5,2023-04-22
23276,Desk,Electronics,South,999,4,2023-09-22
23277,Laptop,Furniture,South,679,4,2023-10-07
23278,Phone,Electronics,North,375,1,2023-06-16
23279,Chair,Furniture,South,102,1,2023-04-16
23280,Laptop,Furniture,West,698,3,2023-07-17
23281,Phone,Electronics,North,1669,3,2023-11-16
23282,Phone,Furniture,North,1375,1,2023-07-22
23283,Chair,Electronics,North,759,4,2023-01-21
23284,Tablet,Furniture,East,703,1,2023-09-24
23285,Phone,Electronics,West,1075,4,2023-12-11
23286,Desk,Furniture,North,1526,3,2023-12-21
23287,Chair,Electronics,South,1057,5,2023-09-22
23288,Laptop,Electronics,West,435,4,2023-11-19
23289,Phone,Furniture,South,1851,3,2023-09-20
23290,Chair,Furniture,South,1797,5,2023-10-28
23291,Chair,Furniture,East,1560,2,2023-10-09
23292,Laptop,Furniture,North,833,3,2023-03-24
23293,Tablet,Furniture,North,1116,4,2023-06-05
23294,Tablet,Furniture,South,957,5,2023-12-27
23295,Desk,Furniture,West,675,5,2023-12-12
23296,Desk,Furniture,West,1150,5,2023-12-04
23297,Desk,Furniture,North,235,4,2023-12-03
23298,Chair,Furniture,West,1192,5,2023-09-13
23299,Phone,Electronics,South,352,5,2023-01-16
23300,Desk,Electronics,East,1911,3,2023-11-23
23301,Desk,Furniture,North,1816,5,2023-08-28
